IT_NO ID WAGE_OFFER NO_EMPLOYEES EMPLOYEES_NEEDED SALES INVENTORY PRODUCTION_CURRENT PRODUCTION_PLAN UNIT_GOODS_PRICE
3181 26 10.388802 39 39 38503 0 39000 39670 0.011491
3181 24 10.388802 35 35 33000 0 35000 35259 0.011515
3181 9 10.388802 39 39 35000 0 39000 35100 0.011492
3181 13 10.273576 33 33 46817 0 33000 36699 0.011383
3181 29 10.369978 38 38 40202 3174 38000 34200 0.011480
3181 10 10.273576 41 41 51433 0 41000 44115 0.011351
3181 20 10.319283 35 35 39819 7720 35000 31500 0.011429
3181 21 10.319283 35 35 40798 5038 35000 35655 0.011443
3181 7 10.273576 33 33 38153 8556 33000 29700 0.011375
3181 11 10.273576 30 30 37935 3136 30000 31273 0.011397
3201 29 10.369978 35 35 41174 0 35000 37058 0.011488
3201 9 10.388802 36 36 39000 0 36000 37379 0.011497
3201 23 10.369978 37 37 42654 0 37000 38983 0.011468
3201 8 10.319283 41 41 48961 0 41000 43571 0.011414
3201 19 10.388802 36 36 40000 0 36000 37599 0.011509
3201 28 10.436560 36 36 34481 0 36000 36385 0.011566
3201 17 10.436560 41 41 39000 0 41000 41379 0.011553
3201 27 10.436560 35 35 33673 0 35000 35407 0.011546
3201 12 10.436560 43 43 42000 0 43000 43639 0.011540
3201 14 10.388802 36 36 35000 0 36000 36499 0.011493
3201 30 10.436560 39 39 37000 0 39000 39339 0.011551
3201 25 10.436560 39 39 38000 0 39000 39559 0.011548
3201 16 10.436560 42 42 41000 0 42000 42619 0.011559
3201 18 10.388802 38 38 36000 0 38000 38319 0.011496
3201 26 10.388802 40 40 39000 0 40000 40579 0.011489
3201 13 10.436560 37 37 33000 0 37000 33300 0.011553
3201 10 10.436560 45 45 41000 0 45000 45019 0.011526
3201 21 10.436560 36 36 40038 0 36000 37608 0.011570
3201 11 10.436560 32 32 33136 0 32000 32889 0.011571
3201 24 10.388802 36 36 35000 0 36000 36499 0.011513
3201 15 10.388802 39 39 38000 0 39000 39559 0.011515
3201 22 10.436560 37 37 36341 0 37000 37594 0.011553
3201 20 10.319283 32 32 42720 0 32000 34998 0.011439
3201 7 10.273576 30 30 41556 0 30000 33142 0.011384
3221 13 10.436560 34 34 37000 0 34000 35339 0.011560
3221 29 10.504249 38 38 35000 0 38000 38099 0.011629
3221 9 10.504249 38 38 36000 0 38000 38319 0.011621
3221 23 10.504249 39 39 37000 0 39000 39339 0.011613
3221 8 10.504249 44 44 41000 0 44000 44219 0.011613
3221 19 10.504249 38 38 36000 0 38000 38319 0.011631
3221 28 10.436560 37 37 36000 0 37000 37519 0.011564
3221 17 10.436560 42 42 41000 0 42000 42619 0.011551
3221 27 10.436560 36 36 35000 0 36000 36499 0.011545
3221 12 10.436560 44 44 43000 0 44000 44659 0.011538
3221 14 10.504249 37 37 36000 0 37000 37519 0.011618
3221 30 10.436560 40 40 39000 0 40000 40579 0.011549
3221 25 10.436560 40 40 39000 0 40000 40579 0.011546
3221 16 10.436560 43 43 42000 0 43000 43639 0.011558
3221 18 10.504249 39 39 38000 0 39000 39559 0.011621
3221 26 10.504249 41 41 40000 0 41000 41599 0.011615
3221 10 10.436560 46 46 45000 0 46000 46699 0.011525
3221 21 10.436560 38 38 36000 0 38000 38319 0.011566
3221 11 10.436560 33 33 32000 0 33000 33439 0.011568
3221 24 10.504249 37 37 36000 0 37000 37519 0.011638
3221 15 10.504249 40 40 39000 0 40000 40579 0.011640
3221 22 10.436560 38 38 37000 0 38000 38539 0.011551
3221 20 10.504249 35 35 32000 0 35000 35039 0.011635
3221 7 10.504249 34 34 30000 0 34000 30600 0.011628
3241 7 10.504249 31 31 34000 0 31000 32279 0.011635
3241 13 10.577242 36 36 34000 0 36000 36279 0.011710
3241 29 10.504249 39 39 38000 0 39000 39559 0.011627
3241 23 10.504249 40 40 39000 0 40000 40579 0.011611
3241 8 10.504249 45 45 44000 0 45000 45679 0.011611
3241 19 10.504249 39 39 38000 0 39000 39559 0.011629
3241 14 10.504249 38 38 37000 0 38000 38539 0.011617
3241 20 10.504249 36 36 35000 0 36000 36499 0.011632
3241 22 10.577242 39 39 38000 0 39000 39559 0.011704
3241 15 10.504249 41 41 40000 0 41000 41599 0.011638
3241 24 10.504249 38 38 37000 0 38000 38539 0.011635
3241 11 10.577242 34 34 33000 0 34000 34459 0.011721
3241 21 10.577242 39 39 38000 0 39000 39559 0.011718
3241 10 10.577242 47 47 46000 0 47000 47719 0.011679
3241 26 10.504249 42 42 41000 0 42000 42619 0.011613
3241 18 10.504249 40 40 39000 0 40000 40579 0.011619
3241 16 10.577242 44 44 43000 0 44000 44659 0.011711
3241 25 10.577242 41 41 40000 0 41000 41599 0.011699
3241 30 10.577242 41 41 40000 0 41000 41599 0.011702
3241 12 10.577242 45 45 44000 0 45000 45679 0.011692
3241 27 10.577242 37 37 36000 0 37000 37519 0.011698
3241 17 10.577242 43 43 42000 0 43000 43639 0.011704
3241 28 10.577242 38 38 37000 0 38000 38539 0.011716
3241 9 10.504249 39 39 38000 0 39000 39559 0.011619
3261 7 10.643800 33 33 31000 0 33000 33219 0.011784
3261 13 10.577242 37 37 36000 0 37000 37519 0.011708
3261 23 10.643800 41 41 40000 0 41000 41599 0.011763
3261 8 10.643800 46 46 45000 0 46000 46699 0.011764
3261 14 10.643800 39 39 38000 0 39000 39559 0.011769
3261 20 10.643800 37 37 36000 0 37000 37519 0.011784
3261 15 10.643800 42 42 41000 0 42000 42619 0.011790
3261 24 10.643800 39 39 38000 0 39000 39559 0.011787
3261 10 10.577242 48 48 47000 0 48000 48739 0.011678
3261 26 10.643800 43 43 42000 0 43000 43639 0.011765
3261 25 10.577242 42 42 41000 0 42000 42619 0.011698
3261 27 10.577242 38 38 37000 0 38000 38539 0.011696
3261 17 10.577242 44 44 43000 0 44000 44659 0.011702
3261 28 10.577242 39 39 38000 0 39000 39559 0.011714
3261 9 10.643800 40 40 39000 0 40000 40579 0.011771
3261 12 10.577242 46 46 45000 0 46000 46699 0.011691
3261 30 10.577242 42 42 41000 0 42000 42619 0.011700
3261 16 10.577242 45 45 44000 0 45000 45679 0.011709
3261 18 10.643800 41 41 40000 0 41000 41599 0.011771
3261 21 10.577242 40 40 39000 0 40000 40579 0.011716
3261 11 10.577242 35 35 34000 0 35000 35479 0.011718
3261 22 10.577242 40 40 39000 0 40000 40579 0.011702
3261 19 10.643800 40 40 39000 0 40000 40579 0.011781
3261 29 10.643800 40 40 39000 0 40000 40579 0.011779
3281 13 10.713930 38 38 37000 0 38000 38539 0.011857
3281 23 10.643800 42 42 41000 0 42000 42619 0.011762
3281 8 10.643800 47 47 46000 0 47000 47719 0.011763
3281 14 10.643800 40 40 39000 0 40000 40579 0.011767
3281 20 10.643800 38 38 37000 0 38000 38539 0.011782
3281 15 10.643800 43 43 42000 0 43000 43639 0.011788
3281 24 10.643800 40 40 39000 0 40000 40579 0.011785
3281 10 10.713930 49 49 48000 0 49000 49759 0.011827
3281 26 10.643800 44 44 43000 0 44000 44659 0.011764
3281 25 10.713930 43 43 42000 0 43000 43639 0.011847
3281 27 10.713930 39 39 38000 0 39000 39559 0.011845
3281 17 10.713930 45 45 44000 0 45000 45679 0.011851
3281 28 10.713930 40 40 39000 0 40000 40579 0.011863
3281 9 10.643800 41 41 40000 0 41000 41599 0.011769
3281 12 10.713930 47 47 46000 0 47000 47719 0.011840
3281 30 10.713930 43 43 42000 0 43000 43639 0.011849
3281 16 10.713930 46 46 45000 0 46000 46699 0.011858
3281 21 10.713930 41 41 40000 0 41000 41599 0.011864
3281 11 10.713930 36 36 35000 0 36000 36499 0.011866
3281 22 10.713930 41 41 40000 0 41000 41599 0.011851
3281 19 10.643800 41 41 40000 0 41000 41599 0.011779
3281 29 10.643800 41 41 40000 0 41000 41599 0.011777
3281 18 10.643800 42 42 41000 0 42000 42619 0.011770
3281 7 10.643800 34 34 33000 0 34000 34459 0.011782
3301 13 10.713930 39 39 38000 0 39000 39559 0.011855
3301 8 10.781514 48 48 47000 0 48000 48739 0.011913
3301 20 10.781514 39 39 38000 0 39000 39559 0.011931
3301 10 10.713930 50 50 43934 5066 50000 45000 0.011827
3301 26 10.781514 45 45 41439 2561 45000 40500 0.011906
3301 25 10.713930 44 44 39582 3418 44000 39600 0.011845
3301 27 10.713930 40 40 39000 0 40000 40579 0.011843
3301 17 10.713930 46 46 42278 2722 46000 41400 0.011850
3301 28 10.713930 41 41 40000 0 41000 41599 0.011861
3301 12 10.713930 48 48 46075 925 48000 43200 0.011839
3301 30 10.713930 44 44 43000 0 44000 44659 0.011848
3301 21 10.713930 42 42 41000 0 42000 42619 0.011863
3301 11 10.713930 37 37 36000 0 37000 37519 0.011864
3301 22 10.713930 42 42 41000 0 42000 42619 0.011849
3301 7 10.781514 35 35 34000 0 35000 35479 0.011931
3301 18 10.781514 43 43 42000 0 43000 43639 0.011920
3301 29 10.781514 42 42 41000 0 42000 42619 0.011927
3301 19 10.781514 42 42 41000 0 42000 42619 0.011929
3301 16 10.713930 47 47 45202 798 47000 42300 0.011856
3301 9 10.781514 42 42 41000 0 42000 42619 0.011919
3301 24 10.781514 41 41 40000 0 41000 41599 0.011935
3301 15 10.781514 44 44 43000 0 44000 44659 0.011937
3301 14 10.781514 41 41 40000 0 41000 41599 0.011917
3301 23 10.781514 43 43 42000 0 43000 43639 0.011912
3321 16 10.713930 43 43 45088 2710 43000 38700 0.011862
3321 12 10.713930 44 44 42729 6196 44000 39600 0.011843
3321 17 10.713930 42 42 42334 6388 42000 37800 0.011855
3321 25 10.713930 40 40 47418 0 40000 42431 0.011851
3321 26 10.781514 41 41 40028 7533 41000 36900 0.011918
3321 10 10.713930 45 45 53972 1094 45000 46684 0.011831
3321 13 10.845655 40 40 39000 0 40000 40579 0.011998
3321 8 10.781514 49 49 40422 7578 49000 44100 0.011912
3321 27 10.845655 41 41 40000 0 41000 41599 0.011987
3321 28 10.845655 42 42 41000 0 42000 42619 0.012004
3321 11 10.845655 38 38 37000 0 38000 38539 0.012007
3321 22 10.845655 43 43 42000 0 43000 43639 0.011993
3321 14 10.781514 42 42 37952 3048 42000 37800 0.011916
3321 23 10.781514 44 44 43000 0 44000 44659 0.011911
3321 15 10.781514 45 45 44000 0 45000 45679 0.011936
3321 24 10.781514 42 42 41000 0 42000 42619 0.011933
3321 9 10.781514 43 43 42000 0 43000 43639 0.011918
3321 19 10.781514 43 43 36834 5166 43000 38700 0.011928
3321 29 10.781514 43 43 41804 196 43000 38700 0.011926
3321 18 10.781514 44 44 43000 0 44000 44659 0.011918
3321 7 10.781514 36 36 35000 0 36000 36499 0.011929
3321 21 10.845655 43 43 38150 3850 43000 38700 0.011994
3321 30 10.845655 45 45 42599 1401 45000 40500 0.011987
3321 20 10.781514 40 40 39000 0 40000 40579 0.011930
3341 30 10.845655 41 41 46401 0 41000 43008 0.011997
3341 21 10.845655 39 39 46850 0 39000 41506 0.012013
3341 29 10.781514 39 39 43196 0 39000 40702 0.011932
3341 19 10.781514 39 39 48166 0 39000 41796 0.011934
3341 14 10.781514 38 38 45048 0 38000 40310 0.011922
3341 8 10.781514 45 45 52155 4423 45000 45988 0.011916
3341 26 10.781514 37 37 47573 960 37000 39018 0.011926
3341 12 10.713930 40 40 45523 4673 40000 40637 0.011849
3341 16 10.713930 39 39 45710 0 39000 41256 0.011871
3341 25 10.892153 43 43 40000 0 43000 43199 0.012043
3341 10 10.892153 47 47 46094 0 47000 47740 0.012025
3341 27 10.845655 42 42 41000 0 42000 42619 0.011985
3341 28 10.845655 43 43 42000 0 43000 43639 0.012002
3341 22 10.845655 44 44 43000 0 44000 44659 0.011991
3341 23 10.892153 45 45 44000 0 45000 45679 0.012032
3341 15 10.892153 46 46 45000 0 46000 46699 0.012056
3341 24 10.892153 43 43 42000 0 43000 43639 0.012053
3341 18 10.892153 45 45 44000 0 45000 45679 0.012039
3341 7 10.892153 37 37 36000 0 37000 37519 0.012049
3341 20 10.892153 41 41 40000 0 41000 41599 0.012050
3341 9 10.892153 44 44 43000 0 44000 44659 0.012038
3341 11 10.845655 39 39 38000 0 39000 39559 0.012005
3341 13 10.845655 41 41 40000 0 41000 41599 0.011996
3341 17 10.713930 38 38 44399 3989 38000 38880 0.011863
3361 25 10.892153 44 44 43000 0 44000 44659 0.012041
3361 15 10.892153 47 47 46000 0 47000 47719 0.012054
3361 24 10.892153 44 44 43000 0 44000 44659 0.012051
3361 18 10.892153 46 46 45000 0 46000 46699 0.012037
3361 9 10.892153 45 45 44000 0 45000 45679 0.012037
3361 11 10.845655 40 40 39000 0 40000 40579 0.012003
3361 17 10.943650 39 39 41989 0 39000 40437 0.012114
3361 13 10.845655 42 42 41000 0 42000 42619 0.011995
3361 20 10.892153 42 42 41000 0 42000 42619 0.012048
3361 7 10.892153 38 38 37000 0 38000 38539 0.012047
3361 23 10.892153 46 46 45000 0 46000 46699 0.012030
3361 22 10.845655 45 45 44000 0 45000 45679 0.011990
3361 28 10.845655 44 44 43000 0 44000 44659 0.012001
3361 27 10.845655 43 43 42000 0 43000 43639 0.011984
3361 10 10.892153 48 48 47000 0 48000 48739 0.012024
3361 16 10.943650 42 42 39000 0 42000 42179 0.012117
3361 12 10.943650 41 41 44673 0 41000 42627 0.012100
3361 26 10.943650 40 40 37960 0 40000 40351 0.012100
3361 8 10.943650 46 46 49423 0 46000 47672 0.012094
3361 14 10.943650 41 41 38000 0 41000 41159 0.012095
3361 19 10.943650 42 42 39000 0 42000 42179 0.012107
3361 29 10.943650 41 41 39000 0 41000 41379 0.012107
3361 21 10.845655 42 42 39000 0 42000 42179 0.012007
3361 30 10.845655 44 44 41000 0 44000 44219 0.011993
3381 15 11.001445 48 48 47000 0 48000 48739 0.012173
3381 18 11.001445 47 47 46000 0 47000 47719 0.012156
3381 9 11.001445 46 46 45000 0 46000 46699 0.012156
3381 11 11.001445 41 41 40000 0 41000 41599 0.012173
3381 17 10.943650 41 41 39000 0 41000 41379 0.012110
3381 13 11.001445 43 43 42000 0 43000 43639 0.012165
3381 20 11.001445 43 43 42000 0 43000 43639 0.012167
3381 23 11.001445 47 47 46000 0 47000 47719 0.012150
3381 22 11.001445 46 46 45000 0 46000 46699 0.012160
3381 28 11.001445 45 45 44000 0 45000 45679 0.012170
3381 27 11.001445 44 44 43000 0 44000 44659 0.012154
3381 10 11.001445 49 49 48000 0 49000 49759 0.012144
3381 26 10.943650 41 41 40000 0 41000 41599 0.012098
3381 29 10.943650 42 42 41000 0 42000 42619 0.012105
3381 30 11.001445 45 45 44000 0 45000 45679 0.012163
3381 21 11.001445 43 43 42000 0 43000 43639 0.012177
3381 19 10.943650 43 43 42000 0 43000 43639 0.012106
3381 14 10.943650 42 42 41000 0 42000 42619 0.012094
3381 8 10.943650 48 48 46000 0 48000 48519 0.012091
3381 12 10.943650 43 43 41000 0 43000 43419 0.012098
3381 16 10.943650 43 43 42000 0 43000 43639 0.012115
3381 7 11.001445 39 39 38000 0 39000 39559 0.012166
3381 24 11.001445 45 45 44000 0 45000 45679 0.012170
3381 25 11.001445 45 45 44000 0 45000 45679 0.012160
3401 18 11.001445 48 48 43003 3997 48000 43200 0.012155
3401 9 11.001445 47 47 46000 0 47000 47719 0.012155
3401 11 11.001445 42 42 41000 0 42000 42619 0.012171
3401 17 11.084181 42 42 41000 0 42000 42619 0.012263
3401 13 11.001445 44 44 43000 0 44000 44659 0.012163
3401 20 11.001445 44 44 43000 0 44000 44659 0.012165
3401 23 11.001445 48 48 47000 0 48000 48739 0.012149
3401 22 11.001445 47 47 40661 5339 47000 42300 0.012159
3401 28 11.001445 46 46 45000 0 46000 46699 0.012169
3401 27 11.001445 45 45 43160 840 45000 40500 0.012153
3401 10 11.001445 50 50 49000 0 50000 50779 0.012143
3401 26 11.084181 42 42 41000 0 42000 42619 0.012251
3401 29 11.084181 43 43 42000 0 43000 43639 0.012258
3401 30 11.001445 46 46 45000 0 46000 46699 0.012161
3401 21 11.001445 44 44 40475 2525 44000 39600 0.012175
3401 19 11.084181 44 44 43000 0 44000 44659 0.012259
3401 14 11.084181 43 43 42000 0 43000 43639 0.012247
3401 8 11.084181 49 49 48000 0 49000 49759 0.012245
3401 12 11.084181 44 44 43000 0 44000 44659 0.012251
3401 16 11.084181 44 44 43000 0 44000 44659 0.012268
3401 24 11.001445 46 46 45000 0 46000 46699 0.012168
3401 25 11.001445 46 46 44765 235 46000 41400 0.012159
3401 7 11.001445 40 40 39000 0 40000 40579 0.012164
3401 15 11.001445 49 49 48000 0 49000 49759 0.012171
3421 21 11.001445 40 40 41103 5422 40000 36000 0.012182
3421 27 11.001445 41 41 42911 2929 41000 36900 0.012158
3421 9 11.144512 48 48 46745 255 48000 43200 0.012310
3421 17 11.084181 43 43 35274 6726 43000 38700 0.012262
3421 13 11.144512 45 45 44000 0 45000 45679 0.012319
3421 26 11.084181 43 43 42000 0 43000 43639 0.012250
3421 19 11.084181 45 45 42508 1492 45000 40500 0.012257
3421 8 11.084181 50 50 42109 6891 50000 45000 0.012244
3421 15 11.144512 50 50 43171 5829 50000 45000 0.012311
3421 7 11.144512 41 41 40000 0 41000 41599 0.012320
3421 24 11.144512 47 47 46000 0 47000 47719 0.012324
3421 16 11.084181 45 45 41859 2141 45000 40500 0.012267
3421 12 11.084181 45 45 44000 0 45000 45679 0.012249
3421 14 11.084181 44 44 43000 0 44000 44659 0.012246
3421 30 11.144512 47 47 45101 899 47000 42300 0.012314
3421 29 11.084181 44 44 41479 1521 44000 39600 0.012257
3421 10 11.144512 51 51 46056 3944 51000 45900 0.012288
3421 28 11.144512 47 47 41792 4208 47000 42300 0.012312
3421 23 11.144512 49 49 43155 4845 49000 44100 0.012291
3421 20 11.144512 45 45 44000 0 45000 45679 0.012321
3421 11 11.144512 43 43 42000 0 43000 43639 0.012327
3421 18 11.001445 44 44 46848 5149 44000 39600 0.012160
3421 22 11.001445 43 43 50115 2224 43000 44200 0.012164
3421 25 11.001445 42 42 42268 3967 42000 37800 0.012164
3441 25 11.001445 38 38 40083 5884 38000 34200 0.012170
3441 10 11.144512 46 46 39711 15233 46000 41400 0.012300
3441 29 11.084181 40 40 42789 2732 40000 40284 0.012263
3441 16 11.084181 41 41 43490 3651 41000 36900 0.012273
3441 8 11.084181 45 45 53897 2994 45000 46479 0.012249
3441 21 11.001445 36 36 44165 1257 36000 37507 0.012191
3441 7 11.144512 42 42 41000 0 42000 42619 0.012318
3441 14 11.206506 45 45 44000 0 45000 45679 0.012379
3441 22 11.206506 45 45 42122 3102 45000 40500 0.012372
3441 11 11.144512 44 44 43000 0 44000 44659 0.012325
3441 20 11.144512 46 46 38945 6055 46000 41400 0.012320
3441 12 11.206506 46 46 42906 2094 46000 41400 0.012377
3441 24 11.144512 48 48 43046 3954 48000 43200 0.012323
3441 26 11.206506 44 44 41535 1465 44000 39600 0.012379
3441 13 11.144512 46 46 43805 1195 46000 41400 0.012318
3441 27 11.001445 37 37 43929 0 37000 39264 0.012164
3441 9 11.144512 44 44 47377 878 44000 44587 0.012316
3441 17 11.084181 39 39 41419 8307 39000 35100 0.012267
3441 19 11.084181 41 41 46492 0 41000 43028 0.012264
3441 15 11.144512 45 45 46545 9284 45000 40500 0.012331
3441 30 11.144512 43 43 40095 7804 43000 38700 0.012321
3441 28 11.144512 43 43 51208 0 43000 45665 0.012331
3441 23 11.144512 45 45 43133 10712 45000 40500 0.012306
3441 18 11.001445 40 40 43244 5905 40000 36000 0.012165
3461 18 11.001445 36 36 45905 0 36000 38898 0.012173
3461 23 11.144512 41 41 55712 0 41000 45056 0.012314
3461 30 11.144512 39 39 48810 1994 39000 40762 0.012329
3461 15 11.144512 41 41 47856 6428 41000 41728 0.012341
3461 17 11.084181 36 36 47307 0 36000 39207 0.012275
3461 13 11.144512 42 42 47195 0 42000 43982 0.012323
3461 26 11.206506 40 40 45465 0 40000 42002 0.012389
3461 24 11.144512 44 44 51467 487 44000 45444 0.012329
3461 12 11.206506 42 42 47687 407 42000 43096 0.012388
3461 20 11.144512 42 42 49422 2633 42000 43221 0.012325
3461 22 11.206506 41 41 48102 0 41000 43382 0.012392
3461 16 11.084181 37 37 44651 0 37000 39423 0.012283
3461 10 11.144512 42 42 47753 13480 42000 37800 0.012306
3461 25 11.001445 35 35 43884 0 35000 37654 0.012177
3461 29 11.230925 41 41 42732 0 41000 42200 0.012423
3461 8 11.230925 47 47 47994 0 47000 48158 0.012408
3461 21 11.230925 38 38 37257 0 38000 38596 0.012439
3461 7 11.144512 43 43 42000 0 43000 43639 0.012317
3461 14 11.206506 46 46 45000 0 46000 46699 0.012378
3461 11 11.144512 45 45 44000 0 45000 45679 0.012324
3461 27 11.230925 40 40 37000 0 40000 40139 0.012412
3461 9 11.144512 45 45 44878 0 45000 45872 0.012315
3461 19 11.230925 44 44 41000 0 44000 44219 0.012420
3461 28 11.144512 46 46 43000 0 46000 46259 0.012326
3481 8 11.230925 49 49 47000 0 49000 49539 0.012406
3481 28 11.274604 47 47 46000 0 47000 47719 0.012468
3481 19 11.230925 45 45 44000 0 45000 45679 0.012419
3481 9 11.274604 46 46 45000 0 46000 46699 0.012457
3481 27 11.230925 41 41 40000 0 41000 41599 0.012411
3481 11 11.274604 46 46 45000 0 46000 46699 0.012465
3481 14 11.206506 47 47 46000 0 47000 47719 0.012377
3481 7 11.274604 44 44 43000 0 44000 44659 0.012459
3481 21 11.230925 39 39 38000 0 39000 39559 0.012437
3481 29 11.230925 43 43 41000 0 43000 43419 0.012420
3481 25 11.274604 38 38 35000 0 38000 38099 0.012471
3481 16 11.274604 40 40 37000 0 40000 40139 0.012485
3481 22 11.206506 44 44 41000 0 44000 44219 0.012388
3481 20 11.274604 44 44 44633 0 44000 45019 0.012466
3481 12 11.206506 44 44 42407 0 44000 44529 0.012385
3481 24 11.274604 46 46 44487 0 46000 46586 0.012469
3481 26 11.206506 43 43 40000 0 43000 43199 0.012384
3481 13 11.274604 44 44 42000 0 44000 44439 0.012464
3481 17 11.274604 40 40 36000 0 40000 36000 0.012476
3481 15 11.274604 42 42 47428 0 42000 44033 0.012484
3481 30 11.274604 41 41 40994 0 41000 41818 0.012469
3481 23 11.274604 46 46 41000 0 46000 41400 0.012451
3481 18 11.274604 39 39 36000 0 39000 39119 0.012468
3481 10 11.144512 38 38 55480 0 38000 42605 0.012313
3501 23 11.274604 42 42 46000 0 42000 43719 0.012456
3501 17 11.274604 36 36 40000 0 36000 37599 0.012484
3501 8 11.361053 50 50 49000 0 50000 50779 0.012548
3501 19 11.361053 46 46 45000 0 46000 46699 0.012561
3501 9 11.274604 47 47 46000 0 47000 47719 0.012455
3501 11 11.274604 47 47 46000 0 47000 47719 0.012464
3501 14 11.361053 48 48 47000 0 48000 48739 0.012546
3501 21 11.361053 40 40 39000 0 40000 40579 0.012578
3501 29 11.361053 44 44 43000 0 44000 44659 0.012562
3501 25 11.274604 39 39 38000 0 39000 39559 0.012470
3501 22 11.361053 45 45 44000 0 45000 45679 0.012557
3501 12 11.361053 45 45 44000 0 45000 45679 0.012554
3501 24 11.274604 47 47 46000 0 47000 47719 0.012467
3501 26 11.361053 44 44 43000 0 44000 44659 0.012553
3501 30 11.274604 42 42 41000 0 42000 42619 0.012467
3501 10 11.361053 43 43 38000 0 43000 38700 0.012545
